,Date,Open,High,Low,Close,Volume
1070,2014-04-07,540.74,548.48,527.15,538.15,4389569.0
1071,2014-04-08,542.6,555.0,541.61,554.9,3152406.0
1072,2014-04-09,559.62,565.37,552.95,564.14,3324742.0
1073,2014-04-10,565.0,565.0,539.9,540.95,4027743.0
1074,2014-04-11,532.55,540.0,526.53,530.6,3916171.0
1075,2014-04-14,538.25,544.1,529.56,532.52,2568020.0
1076,2014-04-15,536.82,538.45,518.46,536.44,3847453.0
1077,2014-04-16,543.0,557.0,540.0,556.54,4879889.0
1078,2014-04-17,548.81,549.5,531.15,536.1,6795393.0
1079,2014-04-21,536.1,536.7,525.6,528.62,2561214.0
1080,2014-04-22,528.64,537.23,527.51,534.81,2359421.0
1081,2014-04-23,533.79,533.87,526.25,526.94,2051066.0
1082,2014-04-24,530.07,531.65,522.12,525.16,1881965.0
1083,2014-04-25,522.51,524.7,515.42,516.18,2097264.0
1084,2014-04-28,517.18,518.6,502.8,517.15,3326429.0
1085,2014-04-29,516.9,529.46,516.32,527.7,2692489.0
1086,2014-04-30,527.6,528.0,522.52,526.66,1746904.0
1087,2014-05-01,527.11,532.93,523.88,531.35,1900432.0
1088,2014-05-02,533.76,534.0,525.61,527.93,1685042.0
1089,2014-05-05,524.82,528.9,521.32,527.81,1021408.0
1090,2014-05-06,525.23,526.81,515.06,515.14,1684381.0
1091,2014-05-07,515.79,516.68,503.3,509.96,3216077.0
1092,2014-05-08,508.46,517.23,506.45,511.0,2016131.0
1093,2014-05-09,510.75,519.9,504.2,518.73,2432783.0
1094,2014-05-12,523.51,530.19,519.01,529.92,1908392.0
1095,2014-05-13,530.89,536.07,529.51,533.09,1648907.0
1096,2014-05-14,533.0,533.0,525.29,526.65,1191863.0
1097,2014-05-15,525.7,525.87,517.42,519.98,1703758.0
1098,2014-05-16,521.39,521.8,515.44,520.63,1481688.0
1099,2014-05-19,519.7,529.78,517.58,528.86,1276362.0
1100,2014-05-20,529.74,536.23,526.3,529.77,1780113.0
1101,2014-05-21,532.9,539.18,531.91,538.94,1193389.0
1102,2014-05-22,541.13,547.6,540.78,545.06,1611837.0
1103,2014-05-23,547.26,553.64,543.7,552.7,1929632.0
1104,2014-05-27,556.0,566.0,554.35,565.95,2100298.0
1105,2014-05-28,564.57,567.84,561.0,561.68,1647717.0
1106,2014-05-29,563.35,564.0,558.71,560.08,1350657.0
1107,2014-05-30,560.8,561.35,555.91,559.89,1766794.0
1108,2014-06-02,560.7,560.9,545.73,553.93,1434989.0
1109,2014-06-03,550.99,552.34,542.55,544.94,1861921.0
1110,2014-06-04,541.5,548.61,538.75,544.66,1812084.0
1111,2014-06-05,546.4,554.95,544.45,553.9,1684886.0
1112,2014-06-06,558.06,558.06,548.93,556.33,1732592.0
1113,2014-06-09,557.15,562.9,556.04,562.12,1463676.0
1114,2014-06-10,560.51,563.6,557.9,560.55,1349444.0
1115,2014-06-11,558.0,559.88,555.02,558.84,1097380.0
1116,2014-06-12,557.3,557.99,548.46,551.35,1457104.0
1117,2014-06-13,552.26,552.3,545.56,551.76,1217176.0
1118,2014-06-16,549.26,549.62,541.52,544.28,1704027.0
1119,2014-06-17,544.2,545.32,539.33,543.01,1445878.0
1120,2014-06-18,544.86,553.56,544.0,553.37,1737343.0
1121,2014-06-19,554.24,555.0,548.51,554.9,2451341.0
1122,2014-06-20,556.85,557.58,550.39,556.36,4496962.0
1123,2014-06-23,555.15,565.0,554.25,564.95,1534659.0
1124,2014-06-24,565.19,572.65,561.01,564.62,2201789.0
1125,2014-06-25,565.26,579.96,565.22,578.65,1964447.0
1126,2014-06-26,581.0,582.45,571.85,576.0,1737210.0
1127,2014-06-27,577.18,579.87,573.8,577.24,2231174.0
1128,2014-06-30,578.66,579.57,574.75,575.28,1310909.0
1129,2014-07-01,578.32,584.4,576.65,582.67,1446309.0
1130,2014-07-02,583.35,585.44,580.39,582.34,1054936.0
1131,2014-07-03,583.35,585.01,580.92,584.73,712210.0
1132,2014-07-07,583.76,586.43,579.59,582.25,1061833.0
1133,2014-07-08,577.66,579.53,566.14,571.09,1908647.0
1134,2014-07-09,571.58,576.72,569.38,576.08,1113907.0
1135,2014-07-10,565.91,576.59,565.01,571.1,1353317.0
1136,2014-07-11,571.91,580.85,571.42,579.18,1617569.0
1137,2014-07-14,582.6,585.21,578.03,584.87,1852290.0
1138,2014-07-15,585.74,585.8,576.56,584.78,1618815.0
1139,2014-07-16,588.0,588.4,582.2,582.66,1394560.0
1140,2014-07-17,579.53,580.99,568.61,573.73,3015475.0
1141,2014-07-18,593.0,596.8,582.0,595.08,4006389.0
1142,2014-07-21,591.75,594.4,585.23,589.47,2060334.0
1143,2014-07-22,590.72,599.65,590.6,594.74,1694787.0
1144,2014-07-23,593.23,597.85,592.5,595.98,1229846.0
1145,2014-07-24,596.45,599.5,591.77,593.35,1033341.0
1146,2014-07-25,590.4,591.86,587.03,589.02,932724.0
1147,2014-07-28,588.07,592.5,584.75,590.6,984161.0
1148,2014-07-29,588.75,589.7,583.52,585.61,1346647.0
1149,2014-07-30,586.55,589.5,584.0,587.42,1013932.0
1150,2014-07-31,580.6,583.65,570.0,571.6,2099516.0
1151,2014-08-01,570.4,575.96,562.85,566.07,1950171.0
1152,2014-08-04,569.04,575.35,564.1,573.15,1427169.0
1153,2014-08-05,570.05,571.98,562.61,565.07,1556685.0
1154,2014-08-06,561.78,570.7,560.0,566.37,1330877.0
1155,2014-08-07,568.0,569.89,561.1,563.36,1108900.0
1156,2014-08-08,563.56,570.25,560.35,568.77,1492491.0
1157,2014-08-11,569.99,570.49,566.0,567.88,1215968.0
1158,2014-08-12,564.52,565.9,560.88,562.73,1537758.0
1159,2014-08-13,567.31,575.0,565.75,574.78,1437922.0
1160,2014-08-14,576.18,577.9,570.88,574.65,982926.0
1161,2014-08-15,577.86,579.38,570.52,573.48,1517056.0
1162,2014-08-18,576.11,584.51,576.0,582.16,1282531.0
1163,2014-08-19,585.0,587.34,584.0,586.86,979298.0
1164,2014-08-20,585.88,586.7,582.57,584.49,1034779.0
1165,2014-08-21,583.82,584.5,581.14,583.37,912854.0
1166,2014-08-22,583.59,585.24,580.64,582.56,789484.0
1167,2014-08-25,584.72,585.0,579.0,580.2,1358810.0
1168,2014-08-26,581.26,581.8,576.58,577.86,1635465.0
1169,2014-08-27,577.27,578.49,570.1,571.0,1700161.0
1170,2014-08-28,569.56,573.25,567.1,569.2,1295963.0
1171,2014-08-29,571.33,572.04,567.07,571.6,1081231.0
1172,2014-09-02,571.85,577.83,571.19,577.33,1576830.0
1173,2014-09-03,580.0,582.99,575.0,577.94,1214586.0
1174,2014-09-04,580.0,586.0,579.22,581.98,1459956.0
1175,2014-09-05,583.98,586.55,581.95,586.08,1629477.0
1176,2014-09-08,586.6,591.77,586.3,589.72,1429101.0
1177,2014-09-09,588.9,589.0,580.0,581.01,1286722.0
1178,2014-09-10,581.5,583.5,576.94,583.1,975145.0
1179,2014-09-11,580.36,581.81,576.26,581.35,1217721.0
1180,2014-09-12,581.0,581.64,574.46,575.62,1597677.0
1181,2014-09-15,572.94,574.95,568.21,573.1,1596224.0
1182,2014-09-16,572.76,581.5,572.66,579.95,1478306.0
1183,2014-09-17,580.01,587.52,578.78,584.77,1690994.0
1184,2014-09-18,587.0,589.54,585.0,589.27,1442012.0
1185,2014-09-19,591.5,596.48,589.5,596.08,3727045.0
1186,2014-09-22,593.82,593.95,583.46,587.37,1687710.0
1187,2014-09-23,586.85,586.85,581.0,581.13,1467703.0
1188,2014-09-24,581.46,589.63,580.52,587.99,1724537.0
1189,2014-09-25,587.55,587.98,574.18,575.06,1925350.0
1190,2014-09-26,576.06,579.25,574.66,577.1,1439807.0
1191,2014-09-29,571.75,578.19,571.17,576.36,1281204.0
1192,2014-09-30,576.93,579.85,572.85,577.36,1618437.0
1193,2014-10-01,576.01,577.58,567.01,568.27,1445027.0
1194,2014-10-02,567.31,571.91,563.32,570.08,1175307.0
1195,2014-10-03,573.05,577.22,572.5,575.28,1138636.0
1196,2014-10-06,578.8,581.0,574.44,577.35,1211320.0
1197,2014-10-07,574.4,575.27,563.74,563.74,1906427.0
1198,2014-10-08,565.57,573.88,557.49,572.5,1987888.0
1199,2014-10-09,571.18,571.49,559.06,560.88,2519693.0
1200,2014-10-10,557.72,565.13,544.05,544.49,3078634.0
1201,2014-10-13,544.99,549.5,533.1,533.21,2578676.0
1202,2014-10-14,538.9,547.19,533.17,537.94,2217230.0
1203,2014-10-15,531.01,532.8,518.3,530.03,3712536.0
1204,2014-10-16,519.0,529.43,515.0,524.51,3698423.0
1205,2014-10-17,527.25,530.98,508.53,511.17,5530674.0
1206,2014-10-20,509.45,521.76,508.1,520.84,2605505.0
1207,2014-10-21,525.19,526.79,519.11,526.54,2332531.0
1208,2014-10-22,529.89,539.8,528.8,532.71,2917183.0
1209,2014-10-23,539.32,547.22,535.85,543.98,2345296.0
1210,2014-10-24,544.36,544.88,535.79,539.78,1972047.0
1211,2014-10-27,537.03,544.41,537.03,540.77,1184973.0
1212,2014-10-28,543.0,548.98,541.62,548.9,1273372.0
1213,2014-10-29,550.0,554.19,546.98,549.33,1767107.0
1214,2014-10-30,548.95,552.8,543.51,550.31,1451667.0
1215,2014-10-31,559.35,559.57,554.75,559.08,2032887.0
1216,2014-11-03,555.5,557.9,553.23,555.22,1378511.0
1217,2014-11-04,553.0,555.5,549.3,554.11,1240761.0
1218,2014-11-05,556.8,556.8,544.05,545.92,2026740.0
1219,2014-11-06,545.5,546.88,540.97,542.04,1329604.0
1220,2014-11-07,546.21,546.21,538.67,541.01,1629259.0
1221,2014-11-10,541.46,549.59,541.02,547.49,1131546.0
1222,2014-11-11,548.49,551.94,546.3,550.29,964866.0
1223,2014-11-12,550.39,550.46,545.17,547.31,1126594.0
1224,2014-11-13,549.8,549.8,543.48,545.38,1335719.0
1225,2014-11-14,546.68,546.68,542.15,544.4,1285991.0
1226,2014-11-17,543.58,543.79,534.06,536.51,1721282.0
1227,2014-11-18,537.5,541.94,534.17,535.03,1957664.0
1228,2014-11-19,535.0,538.24,530.08,536.99,1388440.0
1229,2014-11-20,531.25,535.11,531.08,534.83,1559131.0
1230,2014-11-21,541.61,542.14,536.56,537.5,2218249.0
1231,2014-11-24,537.65,542.7,535.62,539.27,1701682.0
1232,2014-11-25,539.0,543.98,538.6,541.08,1784967.0
1233,2014-11-26,540.88,541.55,537.04,540.37,1519503.0
1234,2014-11-28,540.62,542.0,536.6,541.83,1145231.0
1235,2014-12-01,538.9,541.41,531.86,533.8,2109599.0
1236,2014-12-02,533.51,535.5,529.8,533.75,1522481.0
1237,2014-12-03,531.44,536.0,529.26,531.32,1279288.0
1238,2014-12-04,531.16,537.34,528.59,537.31,1392208.0
1239,2014-12-05,531.0,532.89,524.28,525.26,2558649.0
1240,2014-12-08,527.13,531.0,523.79,526.98,2327127.0
1241,2014-12-09,522.14,534.19,520.5,533.37,1871268.0
1242,2014-12-10,533.08,536.33,525.56,526.06,1716835.0
1243,2014-12-11,527.8,533.92,527.1,528.34,1610964.0
1244,2014-12-12,523.51,528.5,518.66,518.66,1989117.0
1245,2014-12-15,522.74,523.1,513.27,513.8,2812786.0
1246,2014-12-16,511.56,513.05,489.0,495.39,3953371.0
1247,2014-12-17,497.0,507.0,496.81,504.89,2875281.0
1248,2014-12-18,512.95,513.87,504.7,511.1,2918730.0
1249,2014-12-19,511.51,517.72,506.91,516.35,3680148.0
1250,2014-12-22,516.08,526.46,516.08,524.87,2723599.0
1251,2014-12-23,527.0,534.56,526.29,530.59,2191567.0
1252,2014-12-24,530.51,531.76,527.02,528.77,704035.0
1253,2014-12-26,528.77,534.25,527.31,534.03,1037727.0
1254,2014-12-29,532.19,535.48,530.01,530.33,2276104.0
1255,2014-12-30,528.09,531.15,527.13,530.42,873923.0
1256,2014-12-31,531.25,532.6,525.8,526.4,1371819.0
